Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Big chances missed,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks,mod name,age,nationality,value_eur,overall,Season
Defender,16,3.0,20.0,27.0,63%,0.0,0.0,23.0,61.0,31.0,0.0,54.0,62.0,44.0,1.0,28.0,32.0,1.0,0.0,0,449,28.06,0.0,15.0,13%,0.0,25.0,2,0,4,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Paul Dummett,27,Wales,6500000,75,2019-20
Defender,36,9.0,50.0,40.0,60%,1.0,5.0,55.0,123.0,53.0,1.0,250.0,161.0,99.0,5.0,99.0,52.0,0.0,0.0,3,"2,251",62.53,1.0,1.0,0%,1.0,164.0,9,0,19,1.0,3,1.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,Lewis Dunk,27,England,11000000,78,2019-20
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Jimmy Dunne,21,Republic of Ireland,1300000,68,2019-20
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jake Eastwood,22,England,240000,60,2019-20
Defender,36,12.0,30.0,44.0,61%,1.0,14.0,58.0,165.0,76.0,0.0,177.0,198.0,129.0,1.0,134.0,79.0,0.0,1.0,0,"1,290",35.83,1.0,2.0,0%,0.0,111.0,3,1,34,1.0,2,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,John Egan,26,Republic of Ireland,6000000,74,2019-20
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Ovie Ejaria,21,England,5500000,72,2019-20
Midfielder,34,,,20.0,55%,,11.0,13.0,12.0,6.0,,75.0,97.0,151.0,29.0,31.0,57.0,,0.0,4,479,14.09,4.0,107.0,24%,1.0,15.0,3,0,20,12.0,4,0.0,4.0,0.0,2.0,0.12,1.0,0.0,52.0,20.0,38%,7.0,,,,,,,,,Anwar Ghazi,24,Netherlands,7500000,74,2019-20
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Callum Elder,24,Australia,675000,65,2019-20
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Tommy Elphick,31,England,1800000,71,2019-20
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Mohamed Elyounoussi,24,Norway,10000000,76,2019-20
Defender,17,2.0,32.0,11.0,55%,0.0,0.0,28.0,85.0,42.0,0.0,53.0,71.0,39.0,1.0,55.0,27.0,0.0,1.0,0,647,38.06,0.0,2.0,50%,0.0,49.0,1,0,5,1.0,1,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Björn Engels,24,Belgium,9500000,76,2019-20
Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Niall Ennis,20,England,500000,61,2019-20
Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Bright Enobakhare,21,Nigeria,1400000,66,2019-20
Midfielder,20,,,19.0,47%,,11.0,12.0,14.0,5.0,,82.0,31.0,52.0,0.0,6.0,10.0,,0.0,2,674,33.7,3.0,72.0,15%,5.0,30.0,5,0,9,2.0,2,0.0,1.0,1.0,0.0,0.1,0.0,1.0,26.0,9.0,35%,0.0,,,,,,,,,Christian Eriksen,27,Denmark,68000000,88,2019-20
Defender,38,11.0,41.0,48.0,71%,0.0,1.0,57.0,171.0,84.0,0.0,230.0,207.0,121.0,6.0,127.0,71.0,1.0,0.0,1,"2,491",65.55,0.0,8.0,13%,1.0,116.0,8,1,35,2.0,1,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Jonny Evans,31,Northern Ireland,9500000,79,2019-20
Goalkeeper,1,0.0,1.0,,,,,,,,,,,,,,,0.0,0.0,0,8,8.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,Ralf Fährmann,30,Germany,10000000,80,2019-20
Defender,1,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Akin Famewo,20,England,130000,55,2019-20
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Edimilson Fernandes,23,Switzerland,4500000,72,2019-20
Defender,32,8.0,42.0,42.0,60%,0.0,2.0,24.0,185.0,106.0,0.0,128.0,132.0,100.0,10.0,61.0,51.0,1.0,0.0,2,"1,110",34.69,2.0,29.0,17%,0.0,100.0,8,0,17,2.0,2,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,Federico Fernández,30,Argentina,6000000,76,2019-20
Midfielder,30,,,36.0,69%,,12.0,24.0,21.0,7.0,,169.0,115.0,122.0,44.0,14.0,25.0,,0.0,2,999,33.3,5.0,149.0,22%,3.0,38.0,8,0,25,1.0,5,0.0,1.0,4.0,0.0,0.17,0.0,0.0,31.0,11.0,35%,2.0,,,,,,,,,John Fleck,27,Scotland,4500000,73,2019-20
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fraser Forster,31,England,2600000,73,2019-20
Goalkeeper,38,9.0,64.0,,,,,,,,,,,,,,,0.0,2.0,0,"1,089",28.66,,,,,323.0,1,0,2,,0,,,,,,,,,,,,117.0,1.0,13.0,25.0,10.0,20.0,118.0,295.0,Ben Foster,36,England,2500000,80,2019-20
Defender,3,1.0,1.0,1.0,100%,0.0,0.0,4.0,1.0,0.0,0.0,7.0,3.0,11.0,1.0,1.0,2.0,0.0,0.0,0,64,21.33,0.0,2.0,50%,0.0,3.0,1,0,5,1.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Timothy Fosu-Mensah,21,Netherlands,5500000,73,2019-20
Defender,3,0.0,6.0,1.0,0%,0.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0,10,3.33,0.0,1.0,0%,0.0,1.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Dimitri Foulquier,26,France,6500000,74,2019-20
Defender,4,0.0,3.0,7.0,43%,0.0,0.0,1.0,2.0,1.0,0.0,9.0,12.0,7.0,2.0,3.0,1.0,0.0,1.0,0,56,14.0,0.0,0.0,0%,0.0,2.0,1,0,2,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Juan Foyth,21,Argentina,9000000,74,2019-20
Defender,15,1.0,21.0,13.0,69%,0.0,3.0,20.0,66.0,40.0,0.0,62.0,66.0,54.0,4.0,48.0,32.0,0.0,0.0,0,520,34.67,1.0,16.0,19%,0.0,30.0,3,1,7,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Simon Francis,34,England,2500000,75,2019-20
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Marcel Franke,26,Germany,3500000,72,2019-20
Midfielder,28,,,12.0,50%,,10.0,15.0,17.0,11.0,,97.0,66.0,81.0,12.0,6.0,25.0,,0.0,4,770,27.5,5.0,174.0,16%,2.0,27.0,2,0,10,1.0,1,0.0,1.0,0.0,0.0,0.04,0.0,1.0,27.0,12.0,44%,5.0,,,,,,,,,Ryan Fraser,25,Scotland,21500000,81,2019-20
Defender,27,6.0,39.0,82.0,68%,0.0,2.0,24.0,64.0,31.0,1.0,113.0,149.0,116.0,11.0,36.0,36.0,0.0,0.0,3,856,31.7,3.0,59.0,25%,0.0,31.0,7,0,25,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Ryan Fredericks,26,England,6000000,74,2019-20
Defender,2,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0,1,0.5,0.0,0.0,0%,0.0,0.0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Kieron Freeman,27,Wales,900000,68,2019-20
Defender,11,2.0,10.0,14.0,64%,0.0,1.0,17.0,23.0,13.0,0.0,45.0,35.0,36.0,2.0,19.0,18.0,0.0,1.0,0,563,51.18,0.0,16.0,13%,0.0,26.0,0,0,2,1.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Christian Fuchs,33,Austria,1800000,73,2019-20
Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Manolo Gabbiadini,27,Italy,9000000,76,2019-20
Forward,34,,,17.0,,,20.0,11.0,6.0,6.0,,,,,,,,,,7,609,17.91,4.0,6.0,,,,3,0,27,19.0,14,2.0,7.0,5.0,3.0,0.41,0.0,0.0,101.0,48.0,48%,24.0,,,,,,,,,Gabriel Jesus,22,Brazil,31000000,82,2019-20
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Conor Gallagher,19,England,525000,61,2019-20
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Luke Garbutt,26,England,575000,65,2019-20
Midfielder,1,,,0.0,0%,,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0,14,14.0,0.0,0.0,0%,0.0,1.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,James Garner,18,England,725000,63,2019-20
Forward,20,,,12.0,,,5.0,2.0,9.0,8.0,,,,,,,,,,2,145,7.25,2.0,3.0,,,,2,0,6,2.0,4,0.0,3.0,1.0,1.0,0.2,0.0,0.0,23.0,10.0,43%,5.0,,,,,,,,,Dwight Gayle,28,England,8000000,76,2019-20
Goalkeeper,18,2.0,26.0,,,,,,,,,,,,,,,0.0,1.0,0,456,25.33,,,,,76.0,1,0,1,,0,,,,,,,,,,,,59.0,1.0,3.0,7.0,7.0,9.0,63.0,142.0,Paulo Gazzaniga,27,Argentina,6000000,75,2019-20
Midfielder,2,,,4.0,75%,,0.0,1.0,4.0,3.0,,8.0,11.0,10.0,2.0,3.0,2.0,,0.0,0,70,35.0,0.0,0.0,0%,0.0,2.0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Jean-Philippe Gbamin,23,Ivory Coast,15500000,79,2019-20
Midfielder,7,,,2.0,0%,,1.0,1.0,0.0,0.0,,7.0,6.0,9.0,2.0,0.0,1.0,,0.0,0,39,5.57,0.0,7.0,29%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0%,0.0,,,,,,,,,Gedson Fernandes,20,Portugal,12000000,76,2019-20
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Anthony Georgiou,22,Cyprus,575000,63,2019-20
Midfielder,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Rachid Ghezzal,27,Algeria,6000000,74,2019-20
Midfielder,7,,,0.0,0%,,0.0,2.0,0.0,0.0,,6.0,6.0,6.0,1.0,4.0,2.0,,0.0,0,79,11.29,0.0,2.0,0%,1.0,2.0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0%,0.0,,,,,,,,,Morgan Gibbs-White,19,England,3800000,70,2019-20
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Ben Gibson,26,England,6500000,74,2019-20
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Ryan Giles,19,England,300000,59,2019-20
Forward,18,,,8.0,,,4.0,2.0,13.0,12.0,,,,,,,,,,0,299,16.61,1.0,2.0,,,,1,0,17,9.0,8,1.0,2.0,5.0,1.0,0.44,0.0,0.0,39.0,19.0,49%,6.0,,,,,,,,,Olivier Giroud,32,France,17500000,82,2019-20
Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Paul Gladon,27,Netherlands,900000,67,2019-20
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Paul Glatzel,18,Germany,425000,60,2019-20
Defender,30,,,22.0,64%,,0.0,25.0,148.0,76.0,,162.0,105.0,70.0,8.0,66.0,42.0,,0.0,0,"1,660",55.33,0.0,3.0,0%,1.0,95.0,3,1,15,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,6.0,40%,1.0,,,,,,,,,Ben Godfrey,21,England,3800000,71,2019-20
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Claudio Gomes,18,France,1200000,66,2019-20
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Gonçalo Cardoso,18,Portugal,1200000,67,2019-20
Midfielder,24,,,26.0,38%,,4.0,20.0,22.0,8.0,,82.0,69.0,100.0,4.0,21.0,28.0,,0.0,1,520,21.67,2.0,3.0,67%,1.0,17.0,3,0,21,2.0,3,0.0,3.0,0.0,0.0,0.13,0.0,0.0,13.0,6.0,46%,2.0,,,,,,,,,Dan Gosling,29,England,6500000,75,2019-20
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kamil Grabara,20,Poland,850000,64,2019-20
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lee Grant,36,England,525000,72,2019-20
Midfielder,21,,,12.0,50%,,7.0,5.0,3.0,1.0,,35.0,34.0,50.0,10.0,2.0,8.0,,0.0,3,291,13.86,4.0,31.0,26%,1.0,10.0,1,0,2,3.0,2,0.0,2.0,0.0,0.0,0.1,0.0,0.0,23.0,8.0,35%,1.0,,,,,,,,,Demarai Gray,23,England,9000000,75,2019-20
Midfielder,36,,,29.0,66%,,18.0,22.0,10.0,4.0,,188.0,289.0,182.0,73.0,22.0,27.0,,1.0,6,"1,371",38.08,8.0,141.0,20%,2.0,81.0,8,0,34,4.0,8,0.0,5.0,3.0,2.0,0.22,0.0,0.0,73.0,23.0,32%,5.0,,,,,,,,,Jack Grealish,23,England,13000000,77,2019-20
Forward,31,,,17.0,,,7.0,6.0,5.0,2.0,,,,,,,,,,1,495,15.97,1.0,10.0,,,,0,0,12,3.0,10,0.0,2.0,8.0,1.0,0.32,0.0,0.0,39.0,20.0,51%,2.0,,,,,,,,,Mason Greenwood,17,England,1500000,67,2019-20
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Daniel Grimshaw,21,England,150000,55,2019-20
Midfielder,29,,,36.0,36%,,9.0,9.0,7.0,2.0,,83.0,73.0,104.0,6.0,18.0,29.0,,0.0,4,899,31.0,10.0,146.0,32%,5.0,42.0,4,0,23,8.0,2,0.0,2.0,0.0,1.0,0.07,0.0,1.0,29.0,9.0,31%,0.0,,,,,,,,,Pascal Groß,28,Germany,10500000,78,2019-20
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Idrissa Gueye,29,Senegal,22000000,83,2019-20
Defender,25,2.0,36.0,74.0,58%,0.0,2.0,49.0,62.0,26.0,0.0,104.0,164.0,172.0,23.0,48.0,68.0,0.0,0.0,2,749,29.96,1.0,91.0,16%,0.0,40.0,7,0,36,2.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Frédéric Guilbert,24,France,9500000,76,2019-20
Goalkeeper,10,2.0,25.0,,,,,,,,,,,,,,,0.0,0.0,0,231,23.1,,,,,43.0,0,0,0,,0,,,,,,,,,,,,30.0,0.0,2.0,3.0,2.0,6.0,27.0,77.0,Angus Gunn,23,England,8000000,76,2019-20
Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Viktor Gyökeres,21,Sweden,600000,62,2019-20
Forward,32,,,22.0,,,10.0,8.0,26.0,22.0,,,,,,,,,,1,767,23.97,2.0,8.0,,,,1,0,46,18.0,7,0.0,5.0,2.0,0.0,0.22,0.0,0.0,56.0,27.0,48%,6.0,,,,,,,,,Sébastien Haller,25,France,32000000,83,2019-20
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Ethan Hamilton,20,Scotland,1000000,65,2019-20
Defender,15,2.0,25.0,24.0,63%,0.0,1.0,31.0,76.0,44.0,0.0,56.0,89.0,38.0,2.0,44.0,18.0,1.0,0.0,0,658,43.87,0.0,0.0,0%,0.0,32.0,4,0,12,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Grant Hanley,27,Scotland,1800000,70,2019-20
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joe Hart,32,England,5500000,77,2019-20
Defender,18,,,21.0,43%,,2.0,20.0,94.0,51.0,,109.0,138.0,77.0,9.0,100.0,35.0,,1.0,0,799,44.39,1.0,0.0,0%,1.0,62.0,3,0,24,1.0,1,0.0,1.0,0.0,0.0,0.06,0.0,0.0,20.0,3.0,15%,3.0,,,,,,,,,Kortney Hause,23,England,1300000,68,2019-20
Goalkeeper,20,4.0,35.0,,,,,,,,,,,,,,,1.0,0.0,0,527,26.35,,,,,118.0,0,0,1,,0,,,,,,,,,,,,68.0,0.0,6.0,10.0,7.0,7.0,99.0,195.0,Tom Heaton,33,England,8000000,80,2019-20
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Michael Hector,26,Jamaica,3300000,72,2019-20
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Philip Heise,28,Germany,1500000,70,2019-20
Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Hélder Costa,25,Portugal,7000000,74,2019-20
Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Tomer Hemed,32,Israel,850000,69,2019-20
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stephen Henderson,31,Republic of Ireland,425000,66,2019-20
Midfielder,24,,,18.0,56%,,8.0,20.0,15.0,7.0,,107.0,81.0,108.0,22.0,26.0,17.0,,0.0,2,545,22.71,2.0,30.0,23%,1.0,18.0,8,0,17,4.0,2,0.0,2.0,0.0,0.0,0.08,0.0,0.0,22.0,6.0,27%,2.0,,,,,,,,,Jeff Hendrick,27,Republic of Ireland,7000000,75,2019-20
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Ben Heneghan,25,England,450000,63,2019-20
Goalkeeper,3,0.0,8.0,,,,,,,,,,,,,,,0.0,0.0,0,97,32.33,,,,,35.0,0,0,0,,0,,,,,,,,,,,,16.0,0.0,2.0,0.0,1.0,1.0,7.0,39.0,Wayne Hennessey,32,Wales,4000000,75,2019-20
Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Rushian Hepburn-Murphy,20,England,550000,61,2019-20
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Jake Hesketh,23,England,1200000,67,2019-20
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heurelho Gomes,38,Brazil,775000,76,2019-20
Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Gonzalo Higuaín,31,Argentina,34500000,85,2019-20
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Wesley Hoedt,25,Netherlands,7500000,75,2019-20
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Ki-Jana Hoever,17,Netherlands,625000,62,2019-20
