Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Big chances missed,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks,mod name,age,nationality,value_eur,overall,Season
Midfielder,20,,,44.0,73%,,2.0,12.0,23.0,16.0,,76.0,137.0,92.0,26.0,42.0,22.0,,2.0,1,632,31.6,1.0,8.0,13%,3.0,43.0,5,0,28,1.0,1,0.0,0.0,1.0,0.0,0.05,0.0,0.0,12.0,3.0,25%,1.0,,,,,,,,,Leroy Fer,27,Netherlands,10000000,77,2017-18
Midfielder,14,,,17.0,53%,,4.0,16.0,4.0,1.0,,49.0,48.0,42.0,10.0,10.0,16.0,,0.0,1,268,19.14,0.0,7.0,14%,0.0,18.0,1,0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,14%,0.0,,,,,,,,,Edimilson Fernandes,21,Switzerland,1900000,69,2017-18
Defender,30,7.0,44.0,40.0,73%,0.0,2.0,38.0,198.0,123.0,0.0,129.0,134.0,105.0,1.0,72.0,63.0,1.0,0.0,1,"1,210",40.33,1.0,4.0,25%,0.0,93.0,5,0,29,2.0,1,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Federico Fernández,28,Argentina,10000000,79,2017-18
Midfielder,10,,,14.0,79%,,4.0,11.0,7.0,6.0,,28.0,32.0,38.0,3.0,8.0,9.0,,0.0,0,166,16.6,0.0,8.0,13%,0.0,13.0,3,0,11,0.0,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,5.0,1.0,20%,0.0,,,,,,,,,Sam Field,19,England,950000,64,2017-18
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Stuart Findlay,21,Scotland,240000,59,2017-18
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Jon Flanagan,24,England,2000000,70,2017-18
Midfielder,27,,,47.0,55%,,5.0,26.0,31.0,12.0,,133.0,108.0,99.0,15.0,21.0,21.0,,1.0,1,"1,048",38.81,2.0,49.0,33%,6.0,87.0,0,0,14,0.0,1,0.0,1.0,0.0,0.0,0.04,0.0,0.0,11.0,2.0,18%,1.0,,,,,,,,,Darren Fletcher,33,Scotland,4500000,76,2017-18
Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Michael Folivi,19,England,450000,60,2017-18
Goalkeeper,20,4.0,30.0,,,,,,,,,,,,,,,0.0,2.0,0,444,22.2,,,,,105.0,0,0,0,,0,,,,,,,,,,,,68.0,1.0,2.0,8.0,6.0,3.0,62.0,146.0,Fraser Forster,29,England,7000000,77,2017-18
Goalkeeper,37,10.0,55.0,,,,,,,,,,,,,,,0.0,0.0,0,"1,079",29.16,,,,,367.0,2,0,1,,0,,,,,,,,,,,,100.0,0.0,5.0,34.0,11.0,16.0,70.0,338.0,Ben Foster,34,England,6000000,80,2017-18
Defender,21,2.0,29.0,42.0,79%,1.0,2.0,31.0,66.0,33.0,0.0,97.0,85.0,66.0,11.0,19.0,22.0,0.0,0.0,0,612,29.14,0.0,17.0,24%,0.0,32.0,2,0,18,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Timothy Fosu-Mensah,19,Netherlands,8500000,74,2017-18
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Dimitri Foulquier,24,France,2600000,71,2017-18
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Juan Foyth,19,Argentina,1700000,68,2017-18
Defender,32,4.0,47.0,49.0,69%,0.0,6.0,49.0,176.0,99.0,1.0,159.0,217.0,131.0,11.0,142.0,75.0,0.0,2.0,1,"1,606",50.19,1.0,78.0,31%,1.0,123.0,8,1,24,1.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Simon Francis,32,England,4400000,76,2017-18
Midfielder,26,,,11.0,73%,,10.0,17.0,29.0,12.0,,103.0,74.0,75.0,10.0,9.0,26.0,,0.0,3,816,31.38,3.0,138.0,25%,3.0,20.0,0,0,6,1.0,5,0.0,4.0,1.0,0.0,0.19,0.0,0.0,30.0,12.0,40%,0.0,,,,,,,,,Ryan Fraser,23,Scotland,5500000,73,2017-18
Forward,1,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,7,7.0,0.0,2.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Freddie Ladapo,24,Nigeria,400000,62,2017-18
Defender,25,4.0,35.0,41.0,66%,0.0,4.0,58.0,70.0,35.0,0.0,132.0,115.0,91.0,9.0,61.0,37.0,1.0,0.0,1,896,35.84,0.0,71.0,14%,1.0,56.0,1,0,12,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Christian Fuchs,31,Austria,5000000,76,2017-18
Midfielder,2,,,0.0,0%,,0.0,0.0,0.0,0.0,,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,0,8,4.0,0.0,0.0,0%,0.0,0.0,1,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Jay Fulton,23,Scotland,2700000,70,2017-18
Forward,28,,,3.0,,,3.0,4.0,6.0,3.0,,,,,,,,,,0,223,7.96,0.0,5.0,,,,2,0,14,10.0,5,0.0,0.0,5.0,2.0,0.18,1.0,0.0,22.0,10.0,45%,0.0,,,,,,,,,Manolo Gabbiadini,25,Italy,16500000,79,2017-18
Forward,29,,,23.0,,,9.0,8.0,6.0,4.0,,,,,,,,,,3,591,20.38,4.0,2.0,,,,6,0,28,15.0,13,3.0,7.0,3.0,3.0,0.45,0.0,0.0,56.0,33.0,59%,13.0,,,,,,,,,Gabriel Jesus,20,Brazil,31000000,81,2017-18
Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Sam Gallagher,21,England,3100000,70,2017-18
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Luke Garbutt,24,England,2100000,70,2017-18
Forward,35,,,12.0,,,14.0,6.0,17.0,10.0,,,,,,,,,,3,433,12.37,3.0,5.0,,,,3,0,23,22.0,6,1.0,3.0,2.0,1.0,0.17,0.0,0.0,57.0,21.0,37%,9.0,,,,,,,,,Dwight Gayle,26,England,8500000,75,2017-18
Goalkeeper,1,1.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,22,22.0,,,,,7.0,0,0,0,,0,,,,,,,,,,,,3.0,0.0,1.0,2.0,0.0,2.0,3.0,8.0,Paulo Gazzaniga,25,Argentina,1700000,70,2017-18
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Anthony Georgiou,20,Cyprus,280000,58,2017-18
Defender,33,7.0,44.0,41.0,59%,0.0,4.0,48.0,82.0,41.0,1.0,169.0,117.0,104.0,24.0,42.0,39.0,0.0,0.0,1,"1,014",30.73,3.0,74.0,26%,0.0,39.0,3,0,22,1.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Kieran Gibbs,27,England,8500000,78,2017-18
Forward,29,,,9.0,,,12.0,2.0,9.0,7.0,,,,,,,,,,1,375,12.93,5.0,3.0,,,,0,0,13,5.0,7,4.0,0.0,3.0,3.0,0.24,0.0,0.0,48.0,15.0,31%,9.0,,,,,,,,,Olivier Giroud,30,France,21500000,82,2017-18
Defender,3,1.0,5.0,2.0,100%,0.0,1.0,1.0,8.0,6.0,0.0,12.0,13.0,9.0,0.0,10.0,4.0,0.0,0.0,0,83,27.67,0.0,1.0,0%,1.0,11.0,1,0,2,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Connor Goldson,24,England,2100000,70,2017-18
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Curtis Good,24,Australia,550000,64,2017-18
Midfielder,28,,,50.0,50%,,4.0,25.0,25.0,14.0,,151.0,147.0,177.0,18.0,54.0,58.0,,0.0,1,"1,062",37.93,0.0,6.0,50%,1.0,39.0,8,0,38,2.0,2,0.0,1.0,1.0,0.0,0.07,0.0,0.0,22.0,8.0,36%,1.0,,,,,,,,,Dan Gosling,27,England,4100000,73,2017-18
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Yoan Gouffran,31,France,4900000,74,2017-18
Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Lewis Grabban,29,England,1100000,69,2017-18
Goalkeeper,3,0.0,7.0,,,,,,,,,,,,,,,0.0,0.0,0,78,26.0,,,,,27.0,0,0,0,,0,,,,,,,,,,,,8.0,0.0,0.0,1.0,2.0,1.0,14.0,23.0,Lee Grant,34,England,1600000,73,2017-18
Midfielder,35,,,17.0,88%,,16.0,11.0,11.0,2.0,,99.0,90.0,104.0,38.0,5.0,24.0,,1.0,1,557,15.91,4.0,86.0,21%,1.0,26.0,2,0,7,4.0,3,0.0,2.0,0.0,1.0,0.09,0.0,0.0,36.0,9.0,25%,2.0,,,,,,,,,Demarai Gray,21,England,6500000,73,2017-18
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Robert Green,37,England,270000,73,2017-18
Midfielder,38,,,36.0,67%,,12.0,14.0,19.0,6.0,,137.0,79.0,187.0,11.0,13.0,57.0,,0.0,8,"1,215",31.97,16.0,234.0,29%,10.0,68.0,2,0,33,9.0,7,1.0,5.0,1.0,0.0,0.18,1.0,0.0,44.0,20.0,45%,0.0,,,,,,,,,Pascal Groß,26,Germany,9000000,76,2017-18
Midfielder,33,,,117.0,79%,,6.0,62.0,42.0,13.0,,287.0,220.0,172.0,18.0,33.0,33.0,,0.0,1,"1,566",47.45,1.0,11.0,27%,1.0,71.0,6,1,50,1.0,2,0.0,2.0,0.0,0.0,0.06,0.0,0.0,23.0,7.0,30%,1.0,,,,,,,,,Idrissa Gueye,27,Senegal,24500000,83,2017-18
Defender,23,4.0,28.0,21.0,76%,0.0,4.0,17.0,38.0,16.0,0.0,94.0,61.0,74.0,16.0,15.0,22.0,0.0,0.0,1,618,26.87,1.0,98.0,22%,2.0,44.0,3,0,17,4.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Florent Hadergjonaj,22,Switzerland,3700000,72,2017-18
Goalkeeper,4,1.0,7.0,,,,,,,,,,,,,,,0.0,0.0,0,71,17.75,,,,,19.0,0,0,0,,0,,,,,,,,,,,,6.0,0.0,2.0,0.0,0.0,2.0,15.0,20.0,Ben Hamer,29,England,700000,68,2017-18
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Grant Hanley,25,Scotland,3300000,72,2017-18
Midfielder,1,,,1.0,100%,,0.0,0.0,0.0,0.0,,2.0,1.0,1.0,0.0,0.0,0.0,,0.0,0,5,5.0,0.0,0.0,0%,0.0,1.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Rekeem Harper,17,England,550000,61,2017-18
Goalkeeper,19,4.0,39.0,,,,,,,,,,,,,,,0.0,4.0,1,544,28.63,,,,,185.0,0,0,1,,0,,,,,,,,,,,,53.0,1.0,13.0,3.0,5.0,7.0,52.0,155.0,Joe Hart,30,England,14000000,82,2017-18
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jakob Haugaard,25,Denmark,450000,64,2017-18
Midfielder,26,,,40.0,57%,,1.0,23.0,40.0,20.0,,69.0,106.0,123.0,6.0,51.0,45.0,,0.0,0,527,20.27,0.0,17.0,29%,0.0,14.0,7,0,30,0.0,1,0.0,1.0,0.0,0.0,0.04,0.0,0.0,14.0,9.0,64%,1.0,,,,,,,,,Isaac Hayden,22,England,3000000,71,2017-18
Forward,34,,,6.0,,,18.0,3.0,0.0,0.0,,,,,,,,,,4,"1,369",40.26,9.0,51.0,,,,2,0,13,16.0,12,0.0,8.0,4.0,0.0,0.35,2.0,0.0,71.0,37.0,52%,5.0,,,,,,,,,Eden Hazard,26,Belgium,90500000,90,2017-18
Goalkeeper,4,0.0,4.0,,,,,,,,,,,,,,,0.0,0.0,0,94,23.5,,,,,34.0,0,0,0,,0,,,,,,,,,,,,8.0,0.0,1.0,1.0,1.0,0.0,22.0,32.0,Tom Heaton,31,England,11000000,81,2017-18
Defender,2,0.0,1.0,0.0,0%,0.0,0.0,1.0,5.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0,9,4.5,0.0,0.0,0%,0.0,0.0,1,0,2,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Michael Hefele,26,Germany,1800000,70,2017-18
Forward,16,,,7.0,,,4.0,2.0,12.0,8.0,,,,,,,,,,2,234,14.63,0.0,1.0,,,,0,0,10,7.0,2,1.0,1.0,0.0,1.0,0.13,0.0,0.0,17.0,7.0,41%,2.0,,,,,,,,,Tomer Hemed,30,Israel,3000000,72,2017-18
Midfielder,27,,,51.0,65%,,4.0,31.0,20.0,5.0,,213.0,98.0,90.0,8.0,28.0,11.0,,0.0,1,"2,085",77.22,2.0,25.0,20%,7.0,152.0,1,0,26,0.0,1,0.0,1.0,0.0,1.0,0.04,0.0,0.0,15.0,3.0,20%,1.0,,,,,,,,,Jordan Henderson,27,England,21500000,82,2017-18
Midfielder,34,,,16.0,63%,,10.0,8.0,20.0,8.0,,113.0,73.0,132.0,24.0,15.0,58.0,,0.0,2,802,23.59,3.0,23.0,17%,5.0,20.0,1,0,19,16.0,2,0.0,2.0,0.0,0.0,0.06,0.0,0.0,25.0,6.0,24%,2.0,,,,,,,,,Jeff Hendrick,25,Republic of Ireland,8500000,75,2017-18
Goalkeeper,27,7.0,41.0,,,,,,,,,,,,,,,0.0,0.0,0,689,25.52,,,,,229.0,1,0,0,,0,,,,,,,,,,,,91.0,0.0,10.0,26.0,5.0,17.0,92.0,227.0,Wayne Hennessey,30,Wales,3600000,74,2017-18
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Henrik Bjørdal,20,Norway,875000,65,2017-18
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Jake Hesketh,21,England,1000000,64,2017-18
Goalkeeper,24,5.0,40.0,,,,,,,,,,,,,,,0.0,2.0,0,630,26.25,,,,,208.0,0,0,1,,0,,,,,,,,,,,,61.0,0.0,24.0,15.0,5.0,14.0,115.0,179.0,Heurelho Gomes,36,Brazil,2000000,80,2017-18
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Ryan Hill,19,England,550000,62,2017-18
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Tommie Hoban,23,Republic of Ireland,1200000,69,2017-18
Defender,28,5.0,42.0,60.0,85%,1.0,3.0,40.0,172.0,82.0,0.0,200.0,161.0,104.0,25.0,61.0,53.0,0.0,2.0,1,"1,323",47.25,1.0,6.0,17%,1.0,142.0,7,0,22,0.0,0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,Wesley Hoedt,23,Netherlands,10500000,77,2017-18
Midfielder,30,,,93.0,69%,,4.0,70.0,45.0,19.0,,209.0,164.0,145.0,8.0,35.0,30.0,,0.0,0,"1,413",47.1,0.0,3.0,33%,2.0,62.0,8,1,32,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,17%,0.0,,,,,,,,,Jonathan Hogg,28,England,4600000,74,2017-18
Defender,12,3.0,17.0,19.0,74%,1.0,1.0,21.0,39.0,18.0,0.0,67.0,56.0,46.0,5.0,28.0,20.0,0.0,0.0,0,603,50.25,0.0,0.0,0%,1.0,30.0,3,0,9,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Rob Holding,21,England,5500000,72,2017-18
Defender,15,4.0,14.0,23.0,70%,0.0,1.0,23.0,82.0,44.0,0.0,57.0,75.0,68.0,8.0,33.0,41.0,0.0,1.0,0,475,31.67,1.0,12.0,25%,0.0,44.0,3,0,12,1.0,0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,Mason Holgate,20,England,1500000,67,2017-18
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Nathan Holland,19,England,450000,60,2017-18
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jordan Holmes,20,Australia,160000,55,2017-18
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Tareiq Holmes-Dennis,21,England,525000,64,2017-18
Forward,3,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,9,3.0,0.0,0.0,,,,0,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Jordan Hugill,25,England,2300000,70,2017-18
Defender,1,0.0,1.0,0.0,0%,0.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0,4,4.0,0.0,0.0,0%,0.0,1.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Uwe Hünemeier,31,Germany,1600000,71,2017-18
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Robert Huth,32,Germany,6000000,78,2017-18
Midfielder,1,,,0.0,0%,,0.0,1.0,0.0,0.0,,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,0,24,24.0,0.0,0.0,0%,0.0,2.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Emerson Hyndman,21,United States,1500000,67,2017-18
Midfielder,23,,,45.0,64%,,5.0,37.0,24.0,15.0,,180.0,123.0,137.0,21.0,28.0,28.0,,1.0,0,"1,108",48.17,0.0,12.0,25%,5.0,51.0,6,0,32,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,6.0,38%,1.0,,,,,,,,,Pierre-Emile Højbjerg,21,Denmark,9000000,75,2017-18
Midfielder,32,,,14.0,86%,,21.0,10.0,9.0,4.0,,101.0,95.0,141.0,37.0,4.0,15.0,,0.0,6,695,21.72,6.0,109.0,28%,5.0,21.0,1,0,10,2.0,2,0.0,2.0,0.0,2.0,0.06,0.0,0.0,54.0,17.0,31%,1.0,,,,,,,,,Jordon Ibe,21,England,3700000,71,2017-18
Forward,21,,,9.0,,,9.0,3.0,4.0,3.0,,,,,,,,,,3,246,11.71,4.0,5.0,,,,2,0,17,4.0,3,1.0,0.0,2.0,2.0,0.14,0.0,0.0,29.0,11.0,38%,5.0,,,,,,,,,Kelechi Iheanacho,20,Nigeria,11500000,75,2017-18
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Rohan Ince,24,England,975000,68,2017-18
Forward,8,,,5.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,0,76,9.5,0.0,3.0,,,,0,0,6,3.0,1,0.0,0.0,1.0,0.0,0.13,0.0,0.0,8.0,5.0,63%,1.0,,,,,,,,,Danny Ings,24,England,10000000,76,2017-18
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Ryan Inniss,22,England,550000,64,2017-18
Midfielder,4,,,3.0,33%,,0.0,1.0,1.0,0.0,,2.0,5.0,8.0,1.0,0.0,2.0,,0.0,0,66,16.5,0.0,0.0,0%,1.0,2.0,1,0,1,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0%,1.0,,,,,,,,,Stephen Ireland,30,Republic of Ireland,2900000,72,2017-18
Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Isaac Success,21,Nigeria,6500000,73,2017-18
Forward,26,,,19.0,,,11.0,7.0,8.0,4.0,,,,,,,,,,5,"1,137",43.73,6.0,20.0,,,,1,0,11,1.0,3,0.0,2.0,1.0,1.0,0.12,0.0,0.0,45.0,23.0,51%,2.0,,,,,,,,,Alex Iwobi,21,Nigeria,9500000,74,2017-18
Defender,25,6.0,39.0,33.0,70%,0.0,2.0,39.0,177.0,89.0,2.0,123.0,114.0,67.0,1.0,67.0,42.0,0.0,0.0,0,966,38.64,0.0,4.0,0%,0.0,110.0,2,0,8,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Phil Jagielka,34,England,4500000,80,2017-18
Midfielder,13,,,19.0,53%,,5.0,17.0,24.0,9.0,,56.0,52.0,53.0,8.0,20.0,15.0,,0.0,0,446,34.31,0.0,2.0,0%,1.0,16.0,2,0,21,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,2.0,18%,1.0,,,,,,,,,Matty James,25,England,3800000,72,2017-18
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Kyle Jameson,18,England,160000,58,2017-18
Defender,23,2.0,37.0,46.0,67%,0.0,5.0,33.0,53.0,26.0,0.0,114.0,86.0,82.0,10.0,27.0,17.0,0.0,0.0,0,768,33.39,2.0,68.0,24%,0.0,54.0,3,0,14,1.0,3,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,Daryl Janmaat,27,Netherlands,7500000,77,2017-18
Forward,1,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Vincent Janssen,23,Netherlands,12000000,77,2017-18
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Adnan Januzaj,22,Belgium,12500000,77,2017-18
